Bandit,Reward,Algorithm
3,3.634405244164492,ThompsonSampling
3,5.075556048865398,ThompsonSampling
2,2.980924336900734,ThompsonSampling
3,5.7853218212784885,ThompsonSampling
3,6.005793078678609,ThompsonSampling
2,2.2540251651177687,ThompsonSampling
3,4.216429441807288,ThompsonSampling
3,3.9653036671563817,ThompsonSampling
3,6.124310433149203,ThompsonSampling
3,4.210006037951989,ThompsonSampling
3,3.5509480044962376,ThompsonSampling
3,1.7345514805230882,ThompsonSampling
3,4.223872781981554,ThompsonSampling
3,4.408902571845978,ThompsonSampling
3,5.297215979653867,ThompsonSampling
3,4.2550493616062575,ThompsonSampling
3,3.416245370658697,ThompsonSampling
3,2.746558245228406,ThompsonSampling
2,3.014196693810753,ThompsonSampling
3,3.9697869515503554,ThompsonSampling
2,0.5562321553001208,ThompsonSampling
3,4.132109712324121,ThompsonSampling
2,5.23264948744162,ThompsonSampling
2,3.119979059793896,ThompsonSampling
3,4.5855814971125595,ThompsonSampling
3,4.912759868880098,ThompsonSampling
3,4.196395643398335,ThompsonSampling
3,2.354530263365676,ThompsonSampling
3,3.3723820520997436,ThompsonSampling
2,2.749845612777274,ThompsonSampling
2,4.2074759660000085,ThompsonSampling
2,2.0512116607136317,ThompsonSampling
3,3.2385894847117567,ThompsonSampling
3,2.2751038262864265,ThompsonSampling
3,4.565731621354953,ThompsonSampling
3,3.7572945979307093,ThompsonSampling
3,5.325288519601528,ThompsonSampling
2,2.045659808834293,ThompsonSampling
3,5.311034425967588,ThompsonSampling
3,3.776326882530695,ThompsonSampling
3,3.339352705255111,ThompsonSampling
3,4.524374646043745,ThompsonSampling
3,5.333470910043605,ThompsonSampling
3,3.0582583220855746,ThompsonSampling
3,2.8559032581648074,ThompsonSampling
3,4.687061441517133,ThompsonSampling
2,3.1708614040516307,ThompsonSampling
3,4.35820793855344,ThompsonSampling
3,3.850985023999635,ThompsonSampling
3,4.000669922152563,ThompsonSampling
3,4.064931727009518,ThompsonSampling
3,2.683530859205948,ThompsonSampling
2,4.706968562307377,ThompsonSampling
3,4.9696585141140135,ThompsonSampling
2,3.5930692799594586,ThompsonSampling
3,2.2940257817687124,ThompsonSampling
3,5.14094738073528,ThompsonSampling
1,1.9997643267009269,ThompsonSampling
3,6.178937784961622,ThompsonSampling
3,5.083499017810647,ThompsonSampling
3,4.603834429770759,ThompsonSampling
2,3.0001931615994932,ThompsonSampling
3,5.598028757696248,ThompsonSampling
3,2.1749107907813237,ThompsonSampling
3,5.182072813630832,ThompsonSampling
2,4.286263282536263,ThompsonSampling
3,5.367166956973007,ThompsonSampling
3,3.787688138189407,ThompsonSampling
3,4.8151286203230095,ThompsonSampling
3,6.645508196697565,ThompsonSampling
3,3.999827440363761,ThompsonSampling
2,2.1959043067607986,ThompsonSampling
3,4.422659709224953,ThompsonSampling
3,3.399815172877061,ThompsonSampling
3,3.974789657286509,ThompsonSampling
3,3.6111479364189165,ThompsonSampling
2,3.169005136862199,ThompsonSampling
3,5.335505571415926,ThompsonSampling
3,5.185742921998757,ThompsonSampling
3,5.0586432871329645,ThompsonSampling
3,4.594931565052624,ThompsonSampling
3,3.9340245008936376,ThompsonSampling
3,4.838521073797085,ThompsonSampling
3,4.167492615428399,ThompsonSampling
3,3.5616358609772134,ThompsonSampling
2,3.5073163954006823,ThompsonSampling
2,4.785940647848006,ThompsonSampling
3,5.130491744027297,ThompsonSampling
2,3.0496608772017915,ThompsonSampling
3,3.8362015415571795,ThompsonSampling
2,2.836671306175866,ThompsonSampling
2,3.2225055181767885,ThompsonSampling
3,3.779385661162112,ThompsonSampling
1,1.3500085857700341,ThompsonSampling
3,5.491447491479405,ThompsonSampling
2,3.036441359269682,ThompsonSampling
2,3.469310612560012,ThompsonSampling
3,4.156503329583537,ThompsonSampling
3,4.075132339462086,ThompsonSampling
3,5.819955878824082,ThompsonSampling
3,3.6159695859522776,ThompsonSampling
2,2.0847302839794923,ThompsonSampling
3,4.025302386091177,ThompsonSampling
3,4.4548845354654,ThompsonSampling
2,1.3511583966277678,ThompsonSampling
3,2.8257749349041177,ThompsonSampling
3,4.646985011819981,ThompsonSampling
3,2.633724605210184,ThompsonSampling
3,3.906921894625406,ThompsonSampling
3,3.5108932902683208,ThompsonSampling
3,3.49992361509354,ThompsonSampling
3,3.391094554019539,ThompsonSampling
3,2.8390729538108666,ThompsonSampling
1,1.342215221811438,ThompsonSampling
3,5.148773285333254,ThompsonSampling
3,5.392485397974632,ThompsonSampling
3,2.4648047568054263,ThompsonSampling
3,4.808914193122202,ThompsonSampling
1,1.7697721623638603,ThompsonSampling
3,4.751853433528223,ThompsonSampling
2,1.9003011356173956,ThompsonSampling
3,4.887574706030835,ThompsonSampling
2,3.639793392659059,ThompsonSampling
3,2.85037855219457,ThompsonSampling
3,3.4821319525651666,ThompsonSampling
3,4.028306470602852,ThompsonSampling
3,4.694212896387258,ThompsonSampling
3,3.380996728971716,ThompsonSampling
3,5.220178716857527,ThompsonSampling
3,3.623386682508075,ThompsonSampling
3,3.863894280980878,ThompsonSampling
3,4.587970197918477,ThompsonSampling
3,3.3034957104156084,ThompsonSampling
1,0.9066314737872223,ThompsonSampling
1,3.946286985153753,ThompsonSampling
3,3.6851589234793662,ThompsonSampling
3,4.854376769230779,ThompsonSampling
3,3.416184541680133,ThompsonSampling
3,3.4955562798425284,ThompsonSampling
3,4.331813072217566,ThompsonSampling
3,3.4349803137706933,ThompsonSampling
3,5.547972705656821,ThompsonSampling
2,2.0726396613492217,ThompsonSampling
2,4.508672650671515,ThompsonSampling
3,5.378658522795385,ThompsonSampling
3,4.966211108374439,ThompsonSampling
3,4.255864548445696,ThompsonSampling
2,3.3960420070766224,ThompsonSampling
2,3.19682699242256,ThompsonSampling
3,3.361462914434324,ThompsonSampling
2,3.319367355014718,ThompsonSampling
1,3.2999818343071516,ThompsonSampling
3,4.89517405814221,ThompsonSampling
2,3.216939183229508,ThompsonSampling
2,4.248330073857955,ThompsonSampling
3,3.7869844566789066,ThompsonSampling
3,2.7845438664333138,ThompsonSampling
3,2.297338597663799,ThompsonSampling
2,5.326507609150086,ThompsonSampling
2,5.14008124769275,ThompsonSampling
3,4.761257061992833,ThompsonSampling
3,5.088297460180619,ThompsonSampling
3,5.004615390159728,ThompsonSampling
1,1.8193528497098987,ThompsonSampling
2,2.7923623814344034,ThompsonSampling
2,2.6764142273981637,ThompsonSampling
3,3.77772928883643,ThompsonSampling
3,2.3739811321972697,ThompsonSampling
3,3.470034720822171,ThompsonSampling
3,2.607631889239893,ThompsonSampling
3,3.278908063404814,ThompsonSampling
3,4.471854797888449,ThompsonSampling
3,4.5556852018813565,ThompsonSampling
3,3.8930533077901526,ThompsonSampling
3,5.284157202663378,ThompsonSampling
2,4.321663403194815,ThompsonSampling
2,3.8575575852073483,ThompsonSampling
3,4.164904480805277,ThompsonSampling
3,4.2182127910972795,ThompsonSampling
1,2.1232061105039306,ThompsonSampling
3,5.1792106424456605,ThompsonSampling
2,3.209206959778664,ThompsonSampling
3,2.5978794416648916,ThompsonSampling
3,2.795703435914656,ThompsonSampling
3,2.5165788789286565,ThompsonSampling
3,2.928468486339496,ThompsonSampling
1,1.0521402498095112,ThompsonSampling
2,3.023969472823542,ThompsonSampling
3,4.087242308778976,ThompsonSampling
3,4.3257396954004586,ThompsonSampling
2,3.6842839292441054,ThompsonSampling
3,3.54885064048422,ThompsonSampling
3,3.466481529701618,ThompsonSampling
3,4.245462976015795,ThompsonSampling
3,4.318181784497857,ThompsonSampling
3,3.86318290588073,ThompsonSampling
3,3.2006553787881638,ThompsonSampling
3,2.5306540696739193,ThompsonSampling
3,2.59996441015493,ThompsonSampling
3,3.9127555528746054,ThompsonSampling
3,3.0937907280626544,ThompsonSampling
3,3.909526651779476,ThompsonSampling
3,5.09142240066781,ThompsonSampling
3,7.097348070013742,ThompsonSampling
3,4.603857638933426,ThompsonSampling
3,2.986985636900394,ThompsonSampling
2,2.840258390616311,ThompsonSampling
2,4.827213966533301,ThompsonSampling
3,3.3727640127913636,ThompsonSampling
3,5.183130318252841,ThompsonSampling
3,2.258045900944515,ThompsonSampling
3,4.478420417706794,ThompsonSampling
3,4.033694421706177,ThompsonSampling
3,5.603690898496211,ThompsonSampling
3,3.6118993418167653,ThompsonSampling
3,5.587555162254262,ThompsonSampling
2,1.9957176508596943,ThompsonSampling
3,4.002045773401693,ThompsonSampling
3,4.901937313556419,ThompsonSampling
3,3.756477715045854,ThompsonSampling
3,3.3243120564778694,ThompsonSampling
3,2.619864009102626,ThompsonSampling
3,3.7166193514666968,ThompsonSampling
2,4.244448506711915,ThompsonSampling
3,5.7740029476992465,ThompsonSampling
3,5.230425964547542,ThompsonSampling
3,3.989137810683947,ThompsonSampling
2,2.7569262302451163,ThompsonSampling
3,4.586029874885097,ThompsonSampling
3,3.2404860408846923,ThompsonSampling
2,2.997924901022596,ThompsonSampling
3,4.371094154121551,ThompsonSampling
2,3.7830539664252827,ThompsonSampling
2,3.218423891819774,ThompsonSampling
2,2.736363455264173,ThompsonSampling
2,3.385372971526859,ThompsonSampling
3,4.377696838711082,ThompsonSampling
3,3.4349698515144125,ThompsonSampling
3,2.9209635316504725,ThompsonSampling
3,5.709142419793205,ThompsonSampling
3,2.554952414774878,ThompsonSampling
2,3.105868082230754,ThompsonSampling
3,3.7969261627614332,ThompsonSampling
2,1.7026022082932681,ThompsonSampling
2,4.061739369288623,ThompsonSampling
3,3.844455693245639,ThompsonSampling
3,3.2362582349403786,ThompsonSampling
3,3.4248241673854527,ThompsonSampling
2,1.7025801172632367,ThompsonSampling
1,0.6585228727585928,ThompsonSampling
3,3.9461255055047864,ThompsonSampling
3,3.916760179687559,ThompsonSampling
2,4.222805019646737,ThompsonSampling
3,4.388584532340088,ThompsonSampling
3,4.894468054149929,ThompsonSampling
2,3.380639423640271,ThompsonSampling
3,4.599060997734326,ThompsonSampling
3,5.2276108452955725,ThompsonSampling
3,4.036393463689983,ThompsonSampling
3,3.137477320303755,ThompsonSampling
3,4.357309089688141,ThompsonSampling
2,3.100785732046648,ThompsonSampling
3,4.751430906361185,ThompsonSampling
2,3.4839521821489305,ThompsonSampling
1,2.0097558820400265,ThompsonSampling
3,5.1173131020889695,ThompsonSampling
3,3.697508540916493,ThompsonSampling
3,3.3451908204424794,ThompsonSampling
3,2.9175207226254525,ThompsonSampling
1,3.870845625583054,ThompsonSampling
3,3.5138859706377548,ThompsonSampling
3,4.621933518136408,ThompsonSampling
3,4.2725399804961,ThompsonSampling
3,4.004157809378645,ThompsonSampling
3,2.9849065874880587,ThompsonSampling
3,6.020258955756454,ThompsonSampling
2,4.017227927127649,ThompsonSampling
3,4.466227372747202,ThompsonSampling
3,4.363981142060808,ThompsonSampling
3,5.3153518366757435,ThompsonSampling
3,6.081933074483781,ThompsonSampling
3,4.344754085858065,ThompsonSampling
3,4.080260099915593,ThompsonSampling
3,3.27307381150744,ThompsonSampling
3,6.168731083786707,ThompsonSampling
3,3.34411976891992,ThompsonSampling
3,3.648270535013829,ThompsonSampling
3,3.982688979130686,ThompsonSampling
3,5.043849527787849,ThompsonSampling
3,2.6773920042229253,ThompsonSampling
3,5.57155038629455,ThompsonSampling
3,4.772164603969567,ThompsonSampling
2,1.2238439065321467,ThompsonSampling
3,4.8107354164576535,ThompsonSampling
3,2.729859915246289,ThompsonSampling
3,4.023980385638248,ThompsonSampling
3,3.123939309508685,ThompsonSampling
3,4.452765305714457,ThompsonSampling
3,4.913180407527421,ThompsonSampling
2,1.1886620025597636,ThompsonSampling
3,6.028642438884507,ThompsonSampling
3,5.1257521874429575,ThompsonSampling
3,6.126910193874009,ThompsonSampling
2,1.0181644690092202,ThompsonSampling
3,5.370841084206152,ThompsonSampling
1,3.2480436400218062,ThompsonSampling
3,3.964627188161684,ThompsonSampling
3,3.481173991124587,ThompsonSampling
2,4.254402437010231,ThompsonSampling
3,5.84343914534591,ThompsonSampling
3,2.8279454863278675,ThompsonSampling
2,3.9684611921505706,ThompsonSampling
3,3.4093248155210727,ThompsonSampling
3,5.594559834221074,ThompsonSampling
3,3.5602571786396116,ThompsonSampling
2,1.2831033944690584,ThompsonSampling
3,4.062038162772364,ThompsonSampling
3,3.1499123242783886,ThompsonSampling
2,4.915208974793877,ThompsonSampling
3,4.322027066768168,ThompsonSampling
3,3.8466414665592916,ThompsonSampling
3,3.1655042421563455,ThompsonSampling
3,3.307693813859469,ThompsonSampling
3,3.756928994457048,ThompsonSampling
3,3.4679816224047757,ThompsonSampling
3,3.6799842427004847,ThompsonSampling
2,2.2965114480418043,ThompsonSampling
2,2.8908386354989424,ThompsonSampling
3,2.94302674411617,ThompsonSampling
3,4.85758392580107,ThompsonSampling
3,6.578673897284515,ThompsonSampling
3,4.720113028760525,ThompsonSampling
3,2.8063459659411736,ThompsonSampling
3,5.059702969114161,ThompsonSampling
3,3.078524536305605,ThompsonSampling
3,5.038141447586217,ThompsonSampling
1,2.5175872005992623,ThompsonSampling
2,3.3670728020038285,ThompsonSampling
2,1.0325096921737815,ThompsonSampling
3,4.046722400727784,ThompsonSampling
3,3.6064420560112374,ThompsonSampling
3,4.945244695457729,ThompsonSampling
3,3.5084195239574405,ThompsonSampling
2,2.628491139228147,ThompsonSampling
3,4.69069971029584,ThompsonSampling
1,1.1002148737294761,ThompsonSampling
3,3.0512258000434205,ThompsonSampling
3,3.2579225123988285,ThompsonSampling
2,1.8900033223271022,ThompsonSampling
3,3.0599405769707575,ThompsonSampling
3,4.583676368033986,ThompsonSampling
3,3.8890055103351773,ThompsonSampling
3,3.1954160175885686,ThompsonSampling
3,5.341667893259391,ThompsonSampling
3,5.415107675717475,ThompsonSampling
3,3.0963715182840126,ThompsonSampling
2,2.4458024312588416,ThompsonSampling
3,2.588421469181561,ThompsonSampling
3,3.8640621526046766,ThompsonSampling
3,3.8169512682642943,ThompsonSampling
2,2.6958311609641257,ThompsonSampling
3,3.751406415658384,ThompsonSampling
2,1.6776333578636007,ThompsonSampling
2,3.447917980356087,ThompsonSampling
3,3.199685828433743,ThompsonSampling
2,3.572456084694097,ThompsonSampling
3,5.038703498318936,ThompsonSampling
3,4.601076253022002,ThompsonSampling
1,2.1378849821454913,ThompsonSampling
3,4.120874352188696,ThompsonSampling
3,5.032244156398533,ThompsonSampling
3,6.131867235101732,ThompsonSampling
3,3.8265317135440085,ThompsonSampling
3,5.204758736161313,ThompsonSampling
2,2.3463059411197156,ThompsonSampling
3,2.7975456640107996,ThompsonSampling
3,5.5742945984597725,ThompsonSampling
3,4.312787256295801,ThompsonSampling
2,2.5662507449875993,ThompsonSampling
3,5.76286099873893,ThompsonSampling
3,3.5117118240309897,ThompsonSampling
2,2.2616135118139353,ThompsonSampling
2,2.2704887099130358,ThompsonSampling
2,3.763227451968017,ThompsonSampling
2,4.359228986375648,ThompsonSampling
3,4.098285082193332,ThompsonSampling
3,4.7213116319684225,ThompsonSampling
3,3.039548332581148,ThompsonSampling
3,4.751590890448816,ThompsonSampling
2,2.0575904557538234,ThompsonSampling
3,3.271805907401911,ThompsonSampling
3,5.369739990899641,ThompsonSampling
3,4.101905041876866,ThompsonSampling
2,3.502776142439122,ThompsonSampling
3,5.058790779521574,ThompsonSampling
3,3.7723357251583436,ThompsonSampling
3,4.7758164477949165,ThompsonSampling
1,2.5828708473235045,ThompsonSampling
3,3.205647777963649,ThompsonSampling
1,2.2338140482664133,ThompsonSampling
3,2.575764556951606,ThompsonSampling
2,2.589273758277795,ThompsonSampling
2,3.275225145989647,ThompsonSampling
1,0.030078355917129818,ThompsonSampling
3,5.30953614966257,ThompsonSampling
2,3.226641725173961,ThompsonSampling
3,2.7584407696965707,ThompsonSampling
3,2.8329172807068277,ThompsonSampling
2,3.3620630776678073,ThompsonSampling
3,2.557575520051018,ThompsonSampling
0,0.02405604013731899,ThompsonSampling
2,2.6541174228342608,ThompsonSampling
2,3.69649134428859,ThompsonSampling
3,2.9012042588810045,ThompsonSampling
3,5.6187777517795325,ThompsonSampling
3,3.4608842042306445,ThompsonSampling
2,0.9168166172472305,ThompsonSampling
3,4.503759501203157,ThompsonSampling
3,3.852902108750052,ThompsonSampling
3,3.400419525257956,ThompsonSampling
2,2.492793617712164,ThompsonSampling
2,3.2227709112066862,ThompsonSampling
3,4.7340983210729135,ThompsonSampling
3,4.513226594225786,ThompsonSampling
2,1.7455395806720804,ThompsonSampling
3,4.736589049680687,ThompsonSampling
3,5.534880358955956,ThompsonSampling
3,5.298372510840993,ThompsonSampling
3,4.407096110997013,ThompsonSampling
3,4.167899568141728,ThompsonSampling
2,3.9578495925626846,ThompsonSampling
3,3.342914656198486,ThompsonSampling
1,3.079290510025283,ThompsonSampling
3,3.880039070571794,ThompsonSampling
3,4.806264195066553,ThompsonSampling
3,2.677232143871089,ThompsonSampling
2,3.2163111656277352,ThompsonSampling
2,3.688559088571048,ThompsonSampling
3,5.20425474786711,ThompsonSampling
3,2.405167515589336,ThompsonSampling
3,2.87876424532805,ThompsonSampling
2,4.551017399268508,ThompsonSampling
3,4.917240348361667,ThompsonSampling
3,5.733736942697036,ThompsonSampling
2,3.194328436843003,ThompsonSampling
3,3.338333270899952,ThompsonSampling
3,4.017642715236533,ThompsonSampling
2,1.5856271884336617,ThompsonSampling
3,4.73111057733609,ThompsonSampling
3,4.926342881251029,ThompsonSampling
3,1.523790742801331,ThompsonSampling
3,4.151121164675004,ThompsonSampling
3,3.9756771081265185,ThompsonSampling
2,2.7967860816720673,ThompsonSampling
3,5.308306060492643,ThompsonSampling
3,3.0170319446402516,ThompsonSampling
3,3.8724570410080945,ThompsonSampling
3,4.0400013202486695,ThompsonSampling
3,5.84151451504568,ThompsonSampling
2,3.8402489609771626,ThompsonSampling
3,4.902324904510555,ThompsonSampling
2,0.5718042717145733,ThompsonSampling
0,0.4179263895313212,ThompsonSampling
3,3.2099137465456917,ThompsonSampling
3,4.003402637223784,ThompsonSampling
1,1.8111208890150075,ThompsonSampling
3,3.3922160925927125,ThompsonSampling
2,4.750953018912675,ThompsonSampling
3,7.292166948972182,ThompsonSampling
3,3.569856727437416,ThompsonSampling
3,2.922673493777069,ThompsonSampling
3,3.8803751571610596,ThompsonSampling
3,2.401010260293119,ThompsonSampling
3,4.51323411163951,ThompsonSampling
3,3.167108525000944,ThompsonSampling
3,6.21375976495441,ThompsonSampling
3,4.213610954538488,ThompsonSampling
3,3.863614571475647,ThompsonSampling
3,4.422675843912202,ThompsonSampling
2,1.8607801398440862,ThompsonSampling
3,3.514232858592959,ThompsonSampling
3,0.7497797337000716,ThompsonSampling
3,3.655582334103697,ThompsonSampling
3,3.250670428078434,ThompsonSampling
3,6.542196483108879,ThompsonSampling
3,5.97707316837443,ThompsonSampling
3,4.0795426070230425,ThompsonSampling
3,4.660863319987611,ThompsonSampling
2,3.0239042648599015,ThompsonSampling
3,3.976802503997638,ThompsonSampling
3,5.521346362710652,ThompsonSampling
2,1.9712516485873717,ThompsonSampling
2,2.572208529658187,ThompsonSampling
2,2.8504862950468155,ThompsonSampling
2,5.020091304362921,ThompsonSampling
3,1.5207121543164233,ThompsonSampling
3,3.735698805788,ThompsonSampling
3,2.3779031555232004,ThompsonSampling
3,5.302207058352737,ThompsonSampling
3,3.5753892270681247,ThompsonSampling
3,4.476930240123327,ThompsonSampling
3,3.2252575325810113,ThompsonSampling
2,3.583571546717184,ThompsonSampling
3,3.921849822716519,ThompsonSampling
3,4.782853159268796,ThompsonSampling
3,4.985893796395527,ThompsonSampling
3,4.245596066412949,ThompsonSampling
2,2.540517500546522,ThompsonSampling
3,2.6036575965536928,ThompsonSampling
3,4.170329048783916,ThompsonSampling
3,5.0980809626643016,ThompsonSampling
3,4.147627165483395,ThompsonSampling
3,5.172856019274484,ThompsonSampling
3,2.016093810731528,ThompsonSampling
3,5.144814975826961,ThompsonSampling
3,4.180230058270855,ThompsonSampling
3,3.6628188208319363,ThompsonSampling
3,3.960395418360067,ThompsonSampling
3,5.72608616404223,ThompsonSampling
3,4.330579945145345,ThompsonSampling
3,3.6054547091761457,ThompsonSampling
3,4.118979936685447,ThompsonSampling
2,2.027839249468596,ThompsonSampling
2,2.1684770523400028,ThompsonSampling
2,1.6448922968941537,ThompsonSampling
3,5.138673227320533,ThompsonSampling
3,3.793088816396793,ThompsonSampling
3,4.439489173626106,ThompsonSampling
3,3.3733695040099785,ThompsonSampling
3,4.846630645568739,ThompsonSampling
3,3.2051506067350513,ThompsonSampling
3,3.1926172771802084,ThompsonSampling
3,4.39314891311301,ThompsonSampling
3,2.2778504941989652,ThompsonSampling
3,6.514535429868928,ThompsonSampling
3,3.615177353590142,ThompsonSampling
2,4.377327634284375,ThompsonSampling
3,4.74232050415046,ThompsonSampling
3,4.286014964268103,ThompsonSampling
3,3.585227235478018,ThompsonSampling
3,2.8125562886849105,ThompsonSampling
3,4.131238467825215,ThompsonSampling
1,2.0293895047630315,ThompsonSampling
3,3.1181773933321795,ThompsonSampling
3,3.4805539158149363,ThompsonSampling
3,3.4447347395428976,ThompsonSampling
3,2.839679344586596,ThompsonSampling
3,3.638672448957555,ThompsonSampling
3,6.019103558499023,ThompsonSampling
3,3.810875685508897,ThompsonSampling
3,4.7960157448501475,ThompsonSampling
3,4.101419484038113,ThompsonSampling
3,3.1276869865079844,ThompsonSampling
3,3.8385216910162927,ThompsonSampling
3,4.605230229294647,ThompsonSampling
2,3.29246688313269,ThompsonSampling
3,4.209068545610641,ThompsonSampling
3,3.3001397372688777,ThompsonSampling
2,4.250595923374511,ThompsonSampling
2,2.1228036268155988,ThompsonSampling
3,3.5220829062835,ThompsonSampling
2,3.724155569293535,ThompsonSampling
3,2.196632462230025,ThompsonSampling
3,3.9311784205692435,ThompsonSampling
3,3.2139363199872792,ThompsonSampling
3,3.1528215651007505,ThompsonSampling
3,4.082421741151976,ThompsonSampling
3,3.451022430489166,ThompsonSampling
3,2.356181947290452,ThompsonSampling
3,3.8278631795558105,ThompsonSampling
3,4.793032224588751,ThompsonSampling
3,3.8025654130627093,ThompsonSampling
1,1.8574536177309975,ThompsonSampling
3,5.845599900123126,ThompsonSampling
3,3.5536395532475606,ThompsonSampling
3,3.982640439027252,ThompsonSampling
3,3.8785311867165233,ThompsonSampling
3,2.9610058931305625,ThompsonSampling
3,3.769923365002257,ThompsonSampling
3,2.736770118256577,ThompsonSampling
3,2.127093337047346,ThompsonSampling
3,2.909162592307082,ThompsonSampling
3,2.8168634641307815,ThompsonSampling
3,3.578375158064916,ThompsonSampling
3,3.3594952619029588,ThompsonSampling
3,1.9535839328535194,ThompsonSampling
3,5.193835366235216,ThompsonSampling
2,3.5745547772013238,ThompsonSampling
3,4.639719100129172,ThompsonSampling
3,3.288506014427897,ThompsonSampling
3,3.8204383252823173,ThompsonSampling
2,2.662309413543869,ThompsonSampling
3,4.776480250420262,ThompsonSampling
3,5.568749973734982,ThompsonSampling
3,3.415874624939823,ThompsonSampling
2,3.8270147816802056,ThompsonSampling
2,3.259233130367297,ThompsonSampling
2,2.754363326373001,ThompsonSampling
2,3.790732032406873,ThompsonSampling
3,4.426745027348508,ThompsonSampling
3,4.438994792266183,ThompsonSampling
3,3.8908175265308924,ThompsonSampling
3,5.2326397292765385,ThompsonSampling
3,4.275367585205857,ThompsonSampling
1,3.3249100676951118,ThompsonSampling
3,4.073185466548984,ThompsonSampling
3,2.3885913568773836,ThompsonSampling
2,2.3743244543086877,ThompsonSampling
3,4.463434914042514,ThompsonSampling
3,4.2666035284620705,ThompsonSampling
3,4.753338014822896,ThompsonSampling
3,3.473919139726416,ThompsonSampling
3,4.694472612044306,ThompsonSampling
3,2.7801172650230574,ThompsonSampling
3,4.906339828782226,ThompsonSampling
3,4.964444105301816,ThompsonSampling
3,5.683546022681404,ThompsonSampling
3,3.05377096470363,ThompsonSampling
2,3.3952572229302826,ThompsonSampling
2,2.8108750994841407,ThompsonSampling
3,2.860271354952172,ThompsonSampling
3,4.728514195871875,ThompsonSampling
3,3.28585417997434,ThompsonSampling
3,3.3595335160569624,ThompsonSampling
3,4.123141052197489,ThompsonSampling
3,2.1836394767344034,ThompsonSampling
3,4.399804026753816,ThompsonSampling
3,3.142001807193487,ThompsonSampling
3,5.09666539202417,ThompsonSampling
2,3.442385824040458,ThompsonSampling
2,2.344176650293647,ThompsonSampling
3,4.394804749301006,ThompsonSampling
3,4.348874300157975,ThompsonSampling
3,2.8457973178894584,ThompsonSampling
3,5.395349687723353,ThompsonSampling
3,4.2118615111565525,ThompsonSampling
2,3.766132422394838,ThompsonSampling
3,5.297339375765837,ThompsonSampling
2,2.2487217366763037,ThompsonSampling
3,4.012803177439213,ThompsonSampling
3,2.169325810616477,ThompsonSampling
2,2.7001333115588513,ThompsonSampling
3,5.505992815420715,ThompsonSampling
3,5.304006272849634,ThompsonSampling
3,3.0632029168607335,ThompsonSampling
3,2.0679344577037693,ThompsonSampling
3,3.1623123330651763,ThompsonSampling
3,4.185007384784641,ThompsonSampling
2,1.0758538359755374,ThompsonSampling
3,4.966145227647238,ThompsonSampling
3,3.5310597683993192,ThompsonSampling
3,3.502456963441772,ThompsonSampling
3,4.623615190578944,ThompsonSampling
2,4.231085214579938,ThompsonSampling
2,2.722233309511494,ThompsonSampling
3,4.1313907737438935,ThompsonSampling
3,2.7732164919825104,ThompsonSampling
3,4.2872386618478355,ThompsonSampling
3,3.368909906671692,ThompsonSampling
3,4.246374549544858,ThompsonSampling
3,5.415893260980251,ThompsonSampling
3,4.773572389637653,ThompsonSampling
2,1.8432306042638262,ThompsonSampling
2,4.157905575507141,ThompsonSampling
3,4.5700313333426354,ThompsonSampling
3,4.891758655010024,ThompsonSampling
3,4.689621688406809,ThompsonSampling
2,4.034933504733533,ThompsonSampling
2,1.9437805553634326,ThompsonSampling
3,6.287223319060993,ThompsonSampling
3,4.612829076138263,ThompsonSampling
3,3.99624285624055,ThompsonSampling
3,5.2377909704097565,ThompsonSampling
3,2.583976074115951,ThompsonSampling
3,3.496925398939281,ThompsonSampling
2,3.4659541472054864,ThompsonSampling
3,4.83232657385703,ThompsonSampling
1,2.0987547946346843,ThompsonSampling
3,5.389507047506865,ThompsonSampling
3,3.908706024304781,ThompsonSampling
3,3.017805654268767,ThompsonSampling
2,3.4139381612315396,ThompsonSampling
3,4.40708887699621,ThompsonSampling
3,3.773911469217487,ThompsonSampling
3,5.093443862636839,ThompsonSampling
3,4.696928463332015,ThompsonSampling
3,5.83925607277617,ThompsonSampling
2,3.9686212227268047,ThompsonSampling
3,3.401215207316295,ThompsonSampling
3,5.753266153779139,ThompsonSampling
2,3.480306242182014,ThompsonSampling
3,3.729321294986796,ThompsonSampling
3,2.8037332884273747,ThompsonSampling
3,5.554686391261622,ThompsonSampling
3,3.4821918114887627,ThompsonSampling
1,2.464385780594655,ThompsonSampling
3,2.1026035699094194,ThompsonSampling
3,4.1204345124002355,ThompsonSampling
3,6.169667343229623,ThompsonSampling
3,3.8145000587938256,ThompsonSampling
3,5.02657131598826,ThompsonSampling
3,4.415116218253211,ThompsonSampling
2,3.924070010517206,ThompsonSampling
1,1.0580680406337617,ThompsonSampling
3,1.6966565007257928,ThompsonSampling
3,3.761607554466876,ThompsonSampling
3,2.8970356604940974,ThompsonSampling
2,2.6808110170508823,ThompsonSampling
3,5.725449914310847,ThompsonSampling
3,5.945819586472515,ThompsonSampling
2,3.272135937084075,ThompsonSampling
2,2.4955431109939914,ThompsonSampling
2,3.9060752200984363,ThompsonSampling
3,4.745442651430445,ThompsonSampling
3,2.4499449731402807,ThompsonSampling
3,5.141726860457324,ThompsonSampling
2,2.8984177410105305,ThompsonSampling
3,4.754928145225395,ThompsonSampling
3,5.073960827557995,ThompsonSampling
3,3.3712199781519847,ThompsonSampling
3,5.891472108455106,ThompsonSampling
